symbol,name,timestamp,price
AAPL,Apple Inc.,2025-01-06T09:30:00.000Z,184.54
AAPL,Apple Inc.,2025-01-06T10:00:00.000Z,184.65
AAPL,Apple Inc.,2025-01-06T10:30:00.000Z,184.18
AAPL,Apple Inc.,2025-01-06T11:00:00.000Z,183.64
AAPL,Apple Inc.,2025-01-06T11:30:00.000Z,183.97
AAPL,Apple Inc.,2025-01-06T12:00:00.000Z,183.73
AAPL,Apple Inc.,2025-01-06T12:30:00.000Z,183.69
AAPL,Apple Inc.,2025-01-06T13:00:00.000Z,183.78
AAPL,Apple Inc.,2025-01-06T13:30:00.000Z,182.97
AAPL,Apple Inc.,2025-01-06T14:00:00.000Z,182.27
AAPL,Apple Inc.,2025-01-06T14:30:00.000Z,181.98
AAPL,Apple Inc.,2025-01-06T15:00:00.000Z,182.87
AAPL,Apple Inc.,2025-01-06T15:30:00.000Z,182.1
AAPL,Apple Inc.,2025-01-06T16:00:00.000Z,181.9
AAPL,Apple Inc.,2025-01-07T09:30:00.000Z,181.24
AAPL,Apple Inc.,2025-01-07T10:00:00.000Z,180.84
AAPL,Apple Inc.,2025-01-07T10:30:00.000Z,181.43
AAPL,Apple Inc.,2025-01-07T11:00:00.000Z,180.62
AAPL,Apple Inc.,2025-01-07T11:30:00.000Z,180.01
AAPL,Apple Inc.,2025-01-07T12:00:00.000Z,179.7
AAPL,Apple Inc.,2025-01-07T12:30:00.000Z,179.15
AAPL,Apple Inc.,2025-01-07T13:00:00.000Z,179.97
AAPL,Apple Inc.,2025-01-07T13:30:00.000Z,180.32
AAPL,Apple Inc.,2025-01-07T14:00:00.000Z,179.73
AAPL,Apple Inc.,2025-01-07T14:30:00.000Z,179.1
AAPL,Apple Inc.,2025-01-07T15:00:00.000Z,179.2
AAPL,Apple Inc.,2025-01-07T15:30:00.000Z,178.58
AAPL,Apple Inc.,2025-01-07T16:00:00.000Z,179.14
AAPL,Apple Inc.,2025-01-08T09:30:00.000Z,179.88
AAPL,Apple Inc.,2025-01-08T10:00:00.000Z,180.4
AAPL,Apple Inc.,2025-01-08T10:30:00.000Z,181.29
AAPL,Apple Inc.,2025-01-08T11:00:00.000Z,181.61
AAPL,Apple Inc.,2025-01-08T11:30:00.000Z,181.39
AAPL,Apple Inc.,2025-01-08T12:00:00.000Z,180.69
AAPL,Apple Inc.,2025-01-08T12:30:00.000Z,180.64
AAPL,Apple Inc.,2025-01-08T13:00:00.000Z,180.19
AAPL,Apple Inc.,2025-01-08T13:30:00.000Z,179.97
AAPL,Apple Inc.,2025-01-08T14:00:00.000Z,180.28
AAPL,Apple Inc.,2025-01-08T14:30:00.000Z,179.83
AAPL,Apple Inc.,2025-01-08T15:00:00.000Z,180.04
AAPL,Apple Inc.,2025-01-08T15:30:00.000Z,179.4
AAPL,Apple Inc.,2025-01-08T16:00:00.000Z,180.12
AAPL,Apple Inc.,2025-01-09T09:30:00.000Z,180.22
AAPL,Apple Inc.,2025-01-09T10:00:00.000Z,180.79
AAPL,Apple Inc.,2025-01-09T10:30:00.000Z,181.38
AAPL,Apple Inc.,2025-01-09T11:00:00.000Z,181.49
AAPL,Apple Inc.,2025-01-09T11:30:00.000Z,180.99
AAPL,Apple Inc.,2025-01-09T12:00:00.000Z,181.11
AAPL,Apple Inc.,2025-01-09T12:30:00.000Z,180.63
AAPL,Apple Inc.,2025-01-09T13:00:00.000Z,181.27
AAPL,Apple Inc.,2025-01-09T13:30:00.000Z,180.83
AAPL,Apple Inc.,2025-01-09T14:00:00.000Z,180.93
AAPL,Apple Inc.,2025-01-09T14:30:00.000Z,180.77
AAPL,Apple Inc.,2025-01-09T15:00:00.000Z,180.84
AAPL,Apple Inc.,2025-01-09T15:30:00.000Z,181.69
AAPL,Apple Inc.,2025-01-09T16:00:00.000Z,182.39
AAPL,Apple Inc.,2025-01-10T09:30:00.000Z,182.56
AAPL,Apple Inc.,2025-01-10T10:00:00.000Z,182.37
AAPL,Apple Inc.,2025-01-10T10:30:00.000Z,182.35
AAPL,Apple Inc.,2025-01-10T11:00:00.000Z,182.44
AAPL,Apple Inc.,2025-01-10T11:30:00.000Z,183.34
AAPL,Apple Inc.,2025-01-10T12:00:00.000Z,183.9
AAPL,Apple Inc.,2025-01-10T12:30:00.000Z,183.86
AAPL,Apple Inc.,2025-01-10T13:00:00.000Z,183.59
AAPL,Apple Inc.,2025-01-10T13:30:00.000Z,183.75
AAPL,Apple Inc.,2025-01-10T14:00:00.000Z,183
AAPL,Apple Inc.,2025-01-10T14:30:00.000Z,183.8
AAPL,Apple Inc.,2025-01-10T15:00:00.000Z,184.45
AAPL,Apple Inc.,2025-01-10T15:30:00.000Z,185.36
