symbol,name,timestamp,price
NVDA,NVIDIA Corp.,2025-01-06T09:30:00.000Z,789.9
NVDA,NVIDIA Corp.,2025-01-06T10:00:00.000Z,793.24
NVDA,NVIDIA Corp.,2025-01-06T10:30:00.000Z,794.7
NVDA,NVIDIA Corp.,2025-01-06T11:00:00.000Z,796.63
NVDA,NVIDIA Corp.,2025-01-06T11:30:00.000Z,794.03
NVDA,NVIDIA Corp.,2025-01-06T12:00:00.000Z,793.26
NVDA,NVIDIA Corp.,2025-01-06T12:30:00.000Z,795.17
NVDA,NVIDIA Corp.,2025-01-06T13:00:00.000Z,792.11
NVDA,NVIDIA Corp.,2025-01-06T13:30:00.000Z,789.3
NVDA,NVIDIA Corp.,2025-01-06T14:00:00.000Z,791.49
NVDA,NVIDIA Corp.,2025-01-06T14:30:00.000Z,794.26
NVDA,NVIDIA Corp.,2025-01-06T15:00:00.000Z,797.53
NVDA,NVIDIA Corp.,2025-01-06T15:30:00.000Z,799
NVDA,NVIDIA Corp.,2025-01-06T16:00:00.000Z,797.12
NVDA,NVIDIA Corp.,2025-01-07T09:30:00.000Z,798.81
NVDA,NVIDIA Corp.,2025-01-07T10:00:00.000Z,801.1
NVDA,NVIDIA Corp.,2025-01-07T10:30:00.000Z,805.08
NVDA,NVIDIA Corp.,2025-01-07T11:00:00.000Z,808.84
NVDA,NVIDIA Corp.,2025-01-07T11:30:00.000Z,812.31
NVDA,NVIDIA Corp.,2025-01-07T12:00:00.000Z,814.94
NVDA,NVIDIA Corp.,2025-01-07T12:30:00.000Z,819.01
NVDA,NVIDIA Corp.,2025-01-07T13:00:00.000Z,815.77
NVDA,NVIDIA Corp.,2025-01-07T13:30:00.000Z,819.31
NVDA,NVIDIA Corp.,2025-01-07T14:00:00.000Z,819.38
NVDA,NVIDIA Corp.,2025-01-07T14:30:00.000Z,817.69
NVDA,NVIDIA Corp.,2025-01-07T15:00:00.000Z,817.63
NVDA,NVIDIA Corp.,2025-01-07T15:30:00.000Z,818.8
NVDA,NVIDIA Corp.,2025-01-07T16:00:00.000Z,820.89
NVDA,NVIDIA Corp.,2025-01-08T09:30:00.000Z,817.78
NVDA,NVIDIA Corp.,2025-01-08T10:00:00.000Z,814.87
NVDA,NVIDIA Corp.,2025-01-08T10:30:00.000Z,811.02
NVDA,NVIDIA Corp.,2025-01-08T11:00:00.000Z,809.35
NVDA,NVIDIA Corp.,2025-01-08T11:30:00.000Z,810.26
NVDA,NVIDIA Corp.,2025-01-08T12:00:00.000Z,813.46
NVDA,NVIDIA Corp.,2025-01-08T12:30:00.000Z,813.92
NVDA,NVIDIA Corp.,2025-01-08T13:00:00.000Z,817.28
NVDA,NVIDIA Corp.,2025-01-08T13:30:00.000Z,815.94
NVDA,NVIDIA Corp.,2025-01-08T14:00:00.000Z,811.95
NVDA,NVIDIA Corp.,2025-01-08T14:30:00.000Z,808.8
NVDA,NVIDIA Corp.,2025-01-08T15:00:00.000Z,805.18
NVDA,NVIDIA Corp.,2025-01-08T15:30:00.000Z,801.25
NVDA,NVIDIA Corp.,2025-01-08T16:00:00.000Z,803
NVDA,NVIDIA Corp.,2025-01-09T09:30:00.000Z,799.66
NVDA,NVIDIA Corp.,2025-01-09T10:00:00.000Z,801.17
NVDA,NVIDIA Corp.,2025-01-09T10:30:00.000Z,801.44
NVDA,NVIDIA Corp.,2025-01-09T11:00:00.000Z,802.97
NVDA,NVIDIA Corp.,2025-01-09T11:30:00.000Z,799.65
NVDA,NVIDIA Corp.,2025-01-09T12:00:00.000Z,801.38
NVDA,NVIDIA Corp.,2025-01-09T12:30:00.000Z,801.38
NVDA,NVIDIA Corp.,2025-01-09T13:00:00.000Z,803.67
NVDA,NVIDIA Corp.,2025-01-09T13:30:00.000Z,804.87
NVDA,NVIDIA Corp.,2025-01-09T14:00:00.000Z,805.71
NVDA,NVIDIA Corp.,2025-01-09T14:30:00.000Z,805.2
NVDA,NVIDIA Corp.,2025-01-09T15:00:00.000Z,805.77
NVDA,NVIDIA Corp.,2025-01-09T15:30:00.000Z,809.75
NVDA,NVIDIA Corp.,2025-01-09T16:00:00.000Z,808.35
NVDA,NVIDIA Corp.,2025-01-10T09:30:00.000Z,805.49
NVDA,NVIDIA Corp.,2025-01-10T10:00:00.000Z,805.52
NVDA,NVIDIA Corp.,2025-01-10T10:30:00.000Z,808.55
NVDA,NVIDIA Corp.,2025-01-10T11:00:00.000Z,812.28
NVDA,NVIDIA Corp.,2025-01-10T11:30:00.000Z,815.9
NVDA,NVIDIA Corp.,2025-01-10T12:00:00.000Z,816.63
NVDA,NVIDIA Corp.,2025-01-10T12:30:00.000Z,817.61
NVDA,NVIDIA Corp.,2025-01-10T13:00:00.000Z,814.69
NVDA,NVIDIA Corp.,2025-01-10T13:30:00.000Z,816.3
NVDA,NVIDIA Corp.,2025-01-10T14:00:00.000Z,818.2
NVDA,NVIDIA Corp.,2025-01-10T14:30:00.000Z,819.91
NVDA,NVIDIA Corp.,2025-01-10T15:00:00.000Z,816.65
NVDA,NVIDIA Corp.,2025-01-10T15:30:00.000Z,815.52
NVDA,NVIDIA Corp.,2025-01-10T16:00:00.000Z,811.75
NVDA,NVIDIA Corp.,2025-01-13T09:30:00.000Z,812.76
NVDA,NVIDIA Corp.,2025-01-13T10:00:00.000Z,814.52
NVDA,NVIDIA Corp.,2025-01-13T10:30:00.000Z,814.07
NVDA,NVIDIA Corp.,2025-01-13T11:00:00.000Z,812.26
NVDA,NVIDIA Corp.,2025-01-13T11:30:00.000Z,810.44
NVDA,NVIDIA Corp.,2025-01-13T12:00:00.000Z,810.51
NVDA,NVIDIA Corp.,2025-01-13T12:30:00.000Z,813.38
NVDA,NVIDIA Corp.,2025-01-13T13:00:00.000Z,815.26
NVDA,NVIDIA Corp.,2025-01-13T13:30:00.000Z,818.89
NVDA,NVIDIA Corp.,2025-01-13T14:00:00.000Z,816.66
NVDA,NVIDIA Corp.,2025-01-13T14:30:00.000Z,815.24
NVDA,NVIDIA Corp.,2025-01-13T15:00:00.000Z,812.36
NVDA,NVIDIA Corp.,2025-01-13T15:30:00.000Z,815.62
NVDA,NVIDIA Corp.,2025-01-13T16:00:00.000Z,812.59
NVDA,NVIDIA Corp.,2025-01-14T09:30:00.000Z,811.15
NVDA,NVIDIA Corp.,2025-01-14T10:00:00.000Z,809.92
NVDA,NVIDIA Corp.,2025-01-14T10:30:00.000Z,811.98
NVDA,NVIDIA Corp.,2025-01-14T11:00:00.000Z,808.23
NVDA,NVIDIA Corp.,2025-01-14T11:30:00.000Z,807.81
NVDA,NVIDIA Corp.,2025-01-14T12:00:00.000Z,804.81
NVDA,NVIDIA Corp.,2025-01-14T12:30:00.000Z,802.97
NVDA,NVIDIA Corp.,2025-01-14T13:00:00.000Z,802.74
NVDA,NVIDIA Corp.,2025-01-14T13:30:00.000Z,799.57
NVDA,NVIDIA Corp.,2025-01-14T14:00:00.000Z,801.65
NVDA,NVIDIA Corp.,2025-01-14T14:30:00.000Z,801.23
NVDA,NVIDIA Corp.,2025-01-14T15:00:00.000Z,800.94
NVDA,NVIDIA Corp.,2025-01-14T15:30:00.000Z,801.28
NVDA,NVIDIA Corp.,2025-01-14T16:00:00.000Z,797.41
NVDA,NVIDIA Corp.,2025-01-15T09:30:00.000Z,794.87
NVDA,NVIDIA Corp.,2025-01-15T10:00:00.000Z,793.31
NVDA,NVIDIA Corp.,2025-01-15T10:30:00.000Z,791.95
NVDA,NVIDIA Corp.,2025-01-15T11:00:00.000Z,790.23
NVDA,NVIDIA Corp.,2025-01-15T11:30:00.000Z,794.16
NVDA,NVIDIA Corp.,2025-01-15T12:00:00.000Z,791.65
NVDA,NVIDIA Corp.,2025-01-15T12:30:00.000Z,792.47
NVDA,NVIDIA Corp.,2025-01-15T13:00:00.000Z,793.02
NVDA,NVIDIA Corp.,2025-01-15T13:30:00.000Z,796.6
NVDA,NVIDIA Corp.,2025-01-15T14:00:00.000Z,798.32
NVDA,NVIDIA Corp.,2025-01-15T14:30:00.000Z,801.09
NVDA,NVIDIA Corp.,2025-01-15T15:00:00.000Z,803.18
NVDA,NVIDIA Corp.,2025-01-15T15:30:00.000Z,805.71
NVDA,NVIDIA Corp.,2025-01-15T16:00:00.000Z,807.33
NVDA,NVIDIA Corp.,2025-01-16T09:30:00.000Z,805.84
NVDA,NVIDIA Corp.,2025-01-16T10:00:00.000Z,807.23
NVDA,NVIDIA Corp.,2025-01-16T10:30:00.000Z,804.16
NVDA,NVIDIA Corp.,2025-01-16T11:00:00.000Z,805.38
NVDA,NVIDIA Corp.,2025-01-16T11:30:00.000Z,805.99
NVDA,NVIDIA Corp.,2025-01-16T12:00:00.000Z,804.54
NVDA,NVIDIA Corp.,2025-01-16T12:30:00.000Z,800.7
NVDA,NVIDIA Corp.,2025-01-16T13:00:00.000Z,798.48
NVDA,NVIDIA Corp.,2025-01-16T13:30:00.000Z,796.01
NVDA,NVIDIA Corp.,2025-01-16T14:00:00.000Z,794.75
NVDA,NVIDIA Corp.,2025-01-16T14:30:00.000Z,795.34
NVDA,NVIDIA Corp.,2025-01-16T15:00:00.000Z,794.07
NVDA,NVIDIA Corp.,2025-01-16T15:30:00.000Z,794.27
NVDA,NVIDIA Corp.,2025-01-16T16:00:00.000Z,792.07
NVDA,NVIDIA Corp.,2025-01-17T09:30:00.000Z,792.08
NVDA,NVIDIA Corp.,2025-01-17T10:00:00.000Z,796.02
NVDA,NVIDIA Corp.,2025-01-17T10:30:00.000Z,797.17
NVDA,NVIDIA Corp.,2025-01-17T11:00:00.000Z,800.8
NVDA,NVIDIA Corp.,2025-01-17T11:30:00.000Z,798.1
NVDA,NVIDIA Corp.,2025-01-17T12:00:00.000Z,796.04
NVDA,NVIDIA Corp.,2025-01-17T12:30:00.000Z,792.43
NVDA,NVIDIA Corp.,2025-01-17T13:00:00.000Z,794.46
NVDA,NVIDIA Corp.,2025-01-17T13:30:00.000Z,791.89
NVDA,NVIDIA Corp.,2025-01-17T14:00:00.000Z,791.86
NVDA,NVIDIA Corp.,2025-01-17T14:30:00.000Z,794.63
NVDA,NVIDIA Corp.,2025-01-17T15:00:00.000Z,797.79
NVDA,NVIDIA Corp.,2025-01-17T15:30:00.000Z,800.3
NVDA,NVIDIA Corp.,2025-01-17T16:00:00.000Z,798.99
