symbol,name,timestamp,price
META,Meta Platforms,2025-01-06T09:30:00.000Z,481.13
META,Meta Platforms,2025-01-06T10:00:00.000Z,482.11
META,Meta Platforms,2025-01-06T10:30:00.000Z,480.08
META,Meta Platforms,2025-01-06T11:00:00.000Z,480.71
META,Meta Platforms,2025-01-06T11:30:00.000Z,482.67
META,Meta Platforms,2025-01-06T12:00:00.000Z,484.76
META,Meta Platforms,2025-01-06T12:30:00.000Z,487.06
META,Meta Platforms,2025-01-06T13:00:00.000Z,485.34
META,Meta Platforms,2025-01-06T13:30:00.000Z,483.92
META,Meta Platforms,2025-01-06T14:00:00.000Z,485.19
META,Meta Platforms,2025-01-06T14:30:00.000Z,485.17
META,Meta Platforms,2025-01-06T15:00:00.000Z,484.27
META,Meta Platforms,2025-01-06T15:30:00.000Z,482.82
META,Meta Platforms,2025-01-06T16:00:00.000Z,484.71
META,Meta Platforms,2025-01-07T09:30:00.000Z,484.24
META,Meta Platforms,2025-01-07T10:00:00.000Z,485.68
META,Meta Platforms,2025-01-07T10:30:00.000Z,486.19
META,Meta Platforms,2025-01-07T11:00:00.000Z,484.15
META,Meta Platforms,2025-01-07T11:30:00.000Z,484.17
META,Meta Platforms,2025-01-07T12:00:00.000Z,485.69
META,Meta Platforms,2025-01-07T12:30:00.000Z,483.35
META,Meta Platforms,2025-01-07T13:00:00.000Z,483.95
META,Meta Platforms,2025-01-07T13:30:00.000Z,483.71
META,Meta Platforms,2025-01-07T14:00:00.000Z,482.14
META,Meta Platforms,2025-01-07T14:30:00.000Z,480.59
META,Meta Platforms,2025-01-07T15:00:00.000Z,480.97
META,Meta Platforms,2025-01-07T15:30:00.000Z,479.86
META,Meta Platforms,2025-01-07T16:00:00.000Z,479.52
META,Meta Platforms,2025-01-08T09:30:00.000Z,481.54
META,Meta Platforms,2025-01-08T10:00:00.000Z,479.44
META,Meta Platforms,2025-01-08T10:30:00.000Z,480.1
META,Meta Platforms,2025-01-08T11:00:00.000Z,478.68
META,Meta Platforms,2025-01-08T11:30:00.000Z,480.37
META,Meta Platforms,2025-01-08T12:00:00.000Z,480.24
META,Meta Platforms,2025-01-08T12:30:00.000Z,478.48
META,Meta Platforms,2025-01-08T13:00:00.000Z,479.89
META,Meta Platforms,2025-01-08T13:30:00.000Z,479.65
META,Meta Platforms,2025-01-08T14:00:00.000Z,478.26
META,Meta Platforms,2025-01-08T14:30:00.000Z,477.53
META,Meta Platforms,2025-01-08T15:00:00.000Z,479.57
META,Meta Platforms,2025-01-08T15:30:00.000Z,481.73
META,Meta Platforms,2025-01-08T16:00:00.000Z,480.39
META,Meta Platforms,2025-01-09T09:30:00.000Z,481.03
META,Meta Platforms,2025-01-09T10:00:00.000Z,482.74
META,Meta Platforms,2025-01-09T10:30:00.000Z,480.39
META,Meta Platforms,2025-01-09T11:00:00.000Z,481.28
META,Meta Platforms,2025-01-09T11:30:00.000Z,480.95
META,Meta Platforms,2025-01-09T12:00:00.000Z,479.88
META,Meta Platforms,2025-01-09T12:30:00.000Z,480.88
META,Meta Platforms,2025-01-09T13:00:00.000Z,480.78
META,Meta Platforms,2025-01-09T13:30:00.000Z,482.85
META,Meta Platforms,2025-01-09T14:00:00.000Z,482.73
META,Meta Platforms,2025-01-09T14:30:00.000Z,483.17
META,Meta Platforms,2025-01-09T15:00:00.000Z,482.42
META,Meta Platforms,2025-01-09T15:30:00.000Z,481.88
META,Meta Platforms,2025-01-09T16:00:00.000Z,483.68
META,Meta Platforms,2025-01-10T09:30:00.000Z,483.66
META,Meta Platforms,2025-01-10T10:00:00.000Z,485.58
META,Meta Platforms,2025-01-10T10:30:00.000Z,485.41
META,Meta Platforms,2025-01-10T11:00:00.000Z,486.18
META,Meta Platforms,2025-01-10T11:30:00.000Z,486.13
META,Meta Platforms,2025-01-10T12:00:00.000Z,487.88
META,Meta Platforms,2025-01-10T12:30:00.000Z,488
META,Meta Platforms,2025-01-10T13:00:00.000Z,486.69
META,Meta Platforms,2025-01-10T13:30:00.000Z,484.64
META,Meta Platforms,2025-01-10T14:00:00.000Z,484.64
META,Meta Platforms,2025-01-10T14:30:00.000Z,482.32
META,Meta Platforms,2025-01-10T15:00:00.000Z,483.38
META,Meta Platforms,2025-01-10T15:30:00.000Z,482.11
META,Meta Platforms,2025-01-10T16:00:00.000Z,480.69
META,Meta Platforms,2025-01-13T09:30:00.000Z,482.12
META,Meta Platforms,2025-01-13T10:00:00.000Z,480.32
META,Meta Platforms,2025-01-13T10:30:00.000Z,479.61
META,Meta Platforms,2025-01-13T11:00:00.000Z,477.51
META,Meta Platforms,2025-01-13T11:30:00.000Z,478.13
META,Meta Platforms,2025-01-13T12:00:00.000Z,478.38
META,Meta Platforms,2025-01-13T12:30:00.000Z,480.46
META,Meta Platforms,2025-01-13T13:00:00.000Z,478.97
META,Meta Platforms,2025-01-13T13:30:00.000Z,478.57
META,Meta Platforms,2025-01-13T14:00:00.000Z,477.03
META,Meta Platforms,2025-01-13T14:30:00.000Z,477.15
META,Meta Platforms,2025-01-13T15:00:00.000Z,476.67
META,Meta Platforms,2025-01-13T15:30:00.000Z,478.91
META,Meta Platforms,2025-01-13T16:00:00.000Z,477.19
META,Meta Platforms,2025-01-14T09:30:00.000Z,477.94
META,Meta Platforms,2025-01-14T10:00:00.000Z,476.43
META,Meta Platforms,2025-01-14T10:30:00.000Z,476.71
META,Meta Platforms,2025-01-14T11:00:00.000Z,478.05
META,Meta Platforms,2025-01-14T11:30:00.000Z,475.7
META,Meta Platforms,2025-01-14T12:00:00.000Z,474.25
META,Meta Platforms,2025-01-14T12:30:00.000Z,474.42
META,Meta Platforms,2025-01-14T13:00:00.000Z,473.21
META,Meta Platforms,2025-01-14T13:30:00.000Z,473.34
META,Meta Platforms,2025-01-14T14:00:00.000Z,475.47
META,Meta Platforms,2025-01-14T14:30:00.000Z,476.18
META,Meta Platforms,2025-01-14T15:00:00.000Z,477.63
META,Meta Platforms,2025-01-14T15:30:00.000Z,478.1
META,Meta Platforms,2025-01-14T16:00:00.000Z,480.09
META,Meta Platforms,2025-01-15T09:30:00.000Z,479.47
META,Meta Platforms,2025-01-15T10:00:00.000Z,478.48
META,Meta Platforms,2025-01-15T10:30:00.000Z,479.8
META,Meta Platforms,2025-01-15T11:00:00.000Z,480.44
META,Meta Platforms,2025-01-15T11:30:00.000Z,480.17
META,Meta Platforms,2025-01-15T12:00:00.000Z,481.67
META,Meta Platforms,2025-01-15T12:30:00.000Z,482.84
META,Meta Platforms,2025-01-15T13:00:00.000Z,483.57
META,Meta Platforms,2025-01-15T13:30:00.000Z,485.28
META,Meta Platforms,2025-01-15T14:00:00.000Z,484.36
META,Meta Platforms,2025-01-15T14:30:00.000Z,482.38
META,Meta Platforms,2025-01-15T15:00:00.000Z,483.31
META,Meta Platforms,2025-01-15T15:30:00.000Z,481.56
META,Meta Platforms,2025-01-15T16:00:00.000Z,483.76
META,Meta Platforms,2025-01-16T09:30:00.000Z,485.82
META,Meta Platforms,2025-01-16T10:00:00.000Z,488.04
META,Meta Platforms,2025-01-16T10:30:00.000Z,486.85
META,Meta Platforms,2025-01-16T11:00:00.000Z,484.93
META,Meta Platforms,2025-01-16T11:30:00.000Z,487.04
META,Meta Platforms,2025-01-16T12:00:00.000Z,486.08
META,Meta Platforms,2025-01-16T12:30:00.000Z,487.74
META,Meta Platforms,2025-01-16T13:00:00.000Z,487.56
META,Meta Platforms,2025-01-16T13:30:00.000Z,489.93
META,Meta Platforms,2025-01-16T14:00:00.000Z,489.81
META,Meta Platforms,2025-01-16T14:30:00.000Z,488.58
META,Meta Platforms,2025-01-16T15:00:00.000Z,490.25
META,Meta Platforms,2025-01-16T15:30:00.000Z,488.78
META,Meta Platforms,2025-01-16T16:00:00.000Z,491.15
META,Meta Platforms,2025-01-17T09:30:00.000Z,489.32
META,Meta Platforms,2025-01-17T10:00:00.000Z,490.48
META,Meta Platforms,2025-01-17T10:30:00.000Z,491.13
META,Meta Platforms,2025-01-17T11:00:00.000Z,491.58
META,Meta Platforms,2025-01-17T11:30:00.000Z,490.17
META,Meta Platforms,2025-01-17T12:00:00.000Z,490.1
META,Meta Platforms,2025-01-17T12:30:00.000Z,490.65
META,Meta Platforms,2025-01-17T13:00:00.000Z,488.21
META,Meta Platforms,2025-01-17T13:30:00.000Z,486.22
META,Meta Platforms,2025-01-17T14:00:00.000Z,485.61
META,Meta Platforms,2025-01-17T14:30:00.000Z,486.65
META,Meta Platforms,2025-01-17T15:00:00.000Z,484.54
META,Meta Platforms,2025-01-17T15:30:00.000Z,486.26
META,Meta Platforms,2025-01-17T16:00:00.000Z,486.25
