symbol,name,timestamp,price
JPM,JPMorgan Chase,2025-01-06T09:30:00.000Z,189.51
JPM,JPMorgan Chase,2025-01-06T10:00:00.000Z,188.68
JPM,JPMorgan Chase,2025-01-06T10:30:00.000Z,187.94
JPM,JPMorgan Chase,2025-01-06T11:00:00.000Z,187.99
JPM,JPMorgan Chase,2025-01-06T11:30:00.000Z,188.03
JPM,JPMorgan Chase,2025-01-06T12:00:00.000Z,188.9
JPM,JPMorgan Chase,2025-01-06T12:30:00.000Z,188.37
JPM,JPMorgan Chase,2025-01-06T13:00:00.000Z,187.76
JPM,JPMorgan Chase,2025-01-06T13:30:00.000Z,187.58
JPM,JPMorgan Chase,2025-01-06T14:00:00.000Z,187.01
JPM,JPMorgan Chase,2025-01-06T14:30:00.000Z,187.27
JPM,JPMorgan Chase,2025-01-06T15:00:00.000Z,186.99
JPM,JPMorgan Chase,2025-01-06T15:30:00.000Z,187.89
JPM,JPMorgan Chase,2025-01-06T16:00:00.000Z,188.4
JPM,JPMorgan Chase,2025-01-07T09:30:00.000Z,187.73
JPM,JPMorgan Chase,2025-01-07T10:00:00.000Z,187.41
JPM,JPMorgan Chase,2025-01-07T10:30:00.000Z,188
JPM,JPMorgan Chase,2025-01-07T11:00:00.000Z,188.1
JPM,JPMorgan Chase,2025-01-07T11:30:00.000Z,188.14
JPM,JPMorgan Chase,2025-01-07T12:00:00.000Z,187.95
JPM,JPMorgan Chase,2025-01-07T12:30:00.000Z,187.53
JPM,JPMorgan Chase,2025-01-07T13:00:00.000Z,188
JPM,JPMorgan Chase,2025-01-07T13:30:00.000Z,188.63
JPM,JPMorgan Chase,2025-01-07T14:00:00.000Z,188.23
JPM,JPMorgan Chase,2025-01-07T14:30:00.000Z,188.16
JPM,JPMorgan Chase,2025-01-07T15:00:00.000Z,187.4
JPM,JPMorgan Chase,2025-01-07T15:30:00.000Z,187.39
JPM,JPMorgan Chase,2025-01-07T16:00:00.000Z,187.47
JPM,JPMorgan Chase,2025-01-08T09:30:00.000Z,186.65
JPM,JPMorgan Chase,2025-01-08T10:00:00.000Z,186.79
JPM,JPMorgan Chase,2025-01-08T10:30:00.000Z,187.48
JPM,JPMorgan Chase,2025-01-08T11:00:00.000Z,187.42
JPM,JPMorgan Chase,2025-01-08T11:30:00.000Z,188.01
JPM,JPMorgan Chase,2025-01-08T12:00:00.000Z,188.75
JPM,JPMorgan Chase,2025-01-08T12:30:00.000Z,189.5
