symbol,name,timestamp,price
KO,Coca-Cola Co.,2025-01-06T09:30:00.000Z,60.16
KO,Coca-Cola Co.,2025-01-06T10:00:00.000Z,59.92
KO,Coca-Cola Co.,2025-01-06T10:30:00.000Z,60.07
KO,Coca-Cola Co.,2025-01-06T11:00:00.000Z,60.34
KO,Coca-Cola Co.,2025-01-06T11:30:00.000Z,60.16
KO,Coca-Cola Co.,2025-01-06T12:00:00.000Z,60.37
KO,Coca-Cola Co.,2025-01-06T12:30:00.000Z,60.34
KO,Coca-Cola Co.,2025-01-06T13:00:00.000Z,60.47
KO,Coca-Cola Co.,2025-01-06T13:30:00.000Z,60.56
KO,Coca-Cola Co.,2025-01-06T14:00:00.000Z,60.55
KO,Coca-Cola Co.,2025-01-06T14:30:00.000Z,60.56
KO,Coca-Cola Co.,2025-01-06T15:00:00.000Z,60.81
KO,Coca-Cola Co.,2025-01-06T15:30:00.000Z,61
KO,Coca-Cola Co.,2025-01-06T16:00:00.000Z,61.29
KO,Coca-Cola Co.,2025-01-07T09:30:00.000Z,61.07
KO,Coca-Cola Co.,2025-01-07T10:00:00.000Z,60.95
KO,Coca-Cola Co.,2025-01-07T10:30:00.000Z,61.06
KO,Coca-Cola Co.,2025-01-07T11:00:00.000Z,61.11
KO,Coca-Cola Co.,2025-01-07T11:30:00.000Z,61.2
KO,Coca-Cola Co.,2025-01-07T12:00:00.000Z,61.15
KO,Coca-Cola Co.,2025-01-07T12:30:00.000Z,61.2
KO,Coca-Cola Co.,2025-01-07T13:00:00.000Z,61.41
KO,Coca-Cola Co.,2025-01-07T13:30:00.000Z,61.16
KO,Coca-Cola Co.,2025-01-07T14:00:00.000Z,61.37
KO,Coca-Cola Co.,2025-01-07T14:30:00.000Z,61.12
KO,Coca-Cola Co.,2025-01-07T15:00:00.000Z,61.38
KO,Coca-Cola Co.,2025-01-07T15:30:00.000Z,61.21
KO,Coca-Cola Co.,2025-01-07T16:00:00.000Z,61.33
KO,Coca-Cola Co.,2025-01-08T09:30:00.000Z,61.12
KO,Coca-Cola Co.,2025-01-08T10:00:00.000Z,61.38
KO,Coca-Cola Co.,2025-01-08T10:30:00.000Z,61.22
KO,Coca-Cola Co.,2025-01-08T11:00:00.000Z,60.97
KO,Coca-Cola Co.,2025-01-08T11:30:00.000Z,60.84
KO,Coca-Cola Co.,2025-01-08T12:00:00.000Z,60.6
KO,Coca-Cola Co.,2025-01-08T12:30:00.000Z,60.82
KO,Coca-Cola Co.,2025-01-08T13:00:00.000Z,60.94
KO,Coca-Cola Co.,2025-01-08T13:30:00.000Z,60.95
KO,Coca-Cola Co.,2025-01-08T14:00:00.000Z,60.94
KO,Coca-Cola Co.,2025-01-08T14:30:00.000Z,60.89
KO,Coca-Cola Co.,2025-01-08T15:00:00.000Z,60.94
KO,Coca-Cola Co.,2025-01-08T15:30:00.000Z,60.9
KO,Coca-Cola Co.,2025-01-08T16:00:00.000Z,61.12
KO,Coca-Cola Co.,2025-01-09T09:30:00.000Z,60.93
KO,Coca-Cola Co.,2025-01-09T10:00:00.000Z,61.03
KO,Coca-Cola Co.,2025-01-09T10:30:00.000Z,60.86
KO,Coca-Cola Co.,2025-01-09T11:00:00.000Z,60.83
KO,Coca-Cola Co.,2025-01-09T11:30:00.000Z,60.56
KO,Coca-Cola Co.,2025-01-09T12:00:00.000Z,60.55
KO,Coca-Cola Co.,2025-01-09T12:30:00.000Z,60.49
KO,Coca-Cola Co.,2025-01-09T13:00:00.000Z,60.34
KO,Coca-Cola Co.,2025-01-09T13:30:00.000Z,60.16
KO,Coca-Cola Co.,2025-01-09T14:00:00.000Z,60.36
KO,Coca-Cola Co.,2025-01-09T14:30:00.000Z,60.43
KO,Coca-Cola Co.,2025-01-09T15:00:00.000Z,60.72
KO,Coca-Cola Co.,2025-01-09T15:30:00.000Z,60.48
KO,Coca-Cola Co.,2025-01-09T16:00:00.000Z,60.77
KO,Coca-Cola Co.,2025-01-10T09:30:00.000Z,60.99
KO,Coca-Cola Co.,2025-01-10T10:00:00.000Z,61.12
