symbol,name,timestamp,price
TSLA,Tesla Inc.,2025-01-06T09:30:00.000Z,239.32
TSLA,Tesla Inc.,2025-01-06T10:00:00.000Z,239.46
TSLA,Tesla Inc.,2025-01-06T10:30:00.000Z,239.73
TSLA,Tesla Inc.,2025-01-06T11:00:00.000Z,238.65
TSLA,Tesla Inc.,2025-01-06T11:30:00.000Z,239.4
TSLA,Tesla Inc.,2025-01-06T12:00:00.000Z,238.77
TSLA,Tesla Inc.,2025-01-06T12:30:00.000Z,239.03
TSLA,Tesla Inc.,2025-01-06T13:00:00.000Z,238.21
TSLA,Tesla Inc.,2025-01-06T13:30:00.000Z,238.91
TSLA,Tesla Inc.,2025-01-06T14:00:00.000Z,238.04
TSLA,Tesla Inc.,2025-01-06T14:30:00.000Z,238.44
TSLA,Tesla Inc.,2025-01-06T15:00:00.000Z,239.43
TSLA,Tesla Inc.,2025-01-06T15:30:00.000Z,239.23
TSLA,Tesla Inc.,2025-01-06T16:00:00.000Z,239.3
TSLA,Tesla Inc.,2025-01-07T09:30:00.000Z,238.53
TSLA,Tesla Inc.,2025-01-07T10:00:00.000Z,239.66
TSLA,Tesla Inc.,2025-01-07T10:30:00.000Z,240.81
TSLA,Tesla Inc.,2025-01-07T11:00:00.000Z,241.34
TSLA,Tesla Inc.,2025-01-07T11:30:00.000Z,242.36
TSLA,Tesla Inc.,2025-01-07T12:00:00.000Z,243.19
TSLA,Tesla Inc.,2025-01-07T12:30:00.000Z,242.69
TSLA,Tesla Inc.,2025-01-07T13:00:00.000Z,242.6
TSLA,Tesla Inc.,2025-01-07T13:30:00.000Z,242.15
TSLA,Tesla Inc.,2025-01-07T14:00:00.000Z,241.59
TSLA,Tesla Inc.,2025-01-07T14:30:00.000Z,242.4
TSLA,Tesla Inc.,2025-01-07T15:00:00.000Z,241.25
TSLA,Tesla Inc.,2025-01-07T15:30:00.000Z,240.05
TSLA,Tesla Inc.,2025-01-07T16:00:00.000Z,239.87
TSLA,Tesla Inc.,2025-01-08T09:30:00.000Z,239.62
TSLA,Tesla Inc.,2025-01-08T10:00:00.000Z,239.04
TSLA,Tesla Inc.,2025-01-08T10:30:00.000Z,238.29
TSLA,Tesla Inc.,2025-01-08T11:00:00.000Z,238.88
TSLA,Tesla Inc.,2025-01-08T11:30:00.000Z,239.65
TSLA,Tesla Inc.,2025-01-08T12:00:00.000Z,240.27
TSLA,Tesla Inc.,2025-01-08T12:30:00.000Z,241.22
TSLA,Tesla Inc.,2025-01-08T13:00:00.000Z,242.24
TSLA,Tesla Inc.,2025-01-08T13:30:00.000Z,242.35
TSLA,Tesla Inc.,2025-01-08T14:00:00.000Z,242.35
TSLA,Tesla Inc.,2025-01-08T14:30:00.000Z,242.91
TSLA,Tesla Inc.,2025-01-08T15:00:00.000Z,242.59
TSLA,Tesla Inc.,2025-01-08T15:30:00.000Z,242.69
TSLA,Tesla Inc.,2025-01-08T16:00:00.000Z,242.02
TSLA,Tesla Inc.,2025-01-09T09:30:00.000Z,242.44
TSLA,Tesla Inc.,2025-01-09T10:00:00.000Z,243.52
TSLA,Tesla Inc.,2025-01-09T10:30:00.000Z,244.08
TSLA,Tesla Inc.,2025-01-09T11:00:00.000Z,243.35
